PATRON#|Activity_Date|LOCATION|I_TYPE
1324357|10-13-2022|mf|1
1392258|10-13-2022|hjf|1
1361339|10-13-2022|cjve|22
1392258|10-13-2022|hjsf|36
1392258|10-13-2022|hjf|1
1156394|10-13-2022|mf|1
1048551|10-13-2022|mxn|1
1048551|10-13-2022|cve|29
1048551|10-13-2022|cve|29
1236969|10-13-2022|hltx|1
1048551|10-13-2022|cltfn|1
1048551|10-13-2022|hltfn|1
1236969|10-13-2022|hjp|1
1236969|10-13-2022|mjpbb|23
1236969|10-13-2022|mjp|23
1236969|10-13-2022|mjp|23
1236969|10-13-2022|hjp|1
1236969|10-13-2022|hjpn|1
1056391|10-13-2022|mx|1
1056391|10-13-2022|mx|1
1236969|10-13-2022|hjp|1
1236969|10-13-2022|hjpn|1
1352708|10-13-2022|cjzf|1
1352708|10-13-2022|cjzf|1
1352708|10-13-2022|cjzf|101
1352708|10-13-2022|cjzf|1
1236969|10-13-2022|hjpn|1
1131244|10-13-2022|mltf|1
1131244|10-13-2022|mb|1
1073352|10-13-2022|cb|1
1236969|10-13-2022|hjpn|1
1275800|10-13-2022|cjf|1
1236969|10-13-2022|hjpn|1
1275800|10-13-2022|cjg|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1131244|10-13-2022|mven|22
1131244|10-13-2022|cve|22
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjg|1
1401722|10-13-2022|mx|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cjf|1
1275800|10-13-2022|cyaf|1
1275800|10-13-2022|cjg|1
1275800|10-13-2022|cjg|1
1210229|10-13-2022|cjf|1
1228137|10-13-2022|mjpbb|23
1228137|10-13-2022|mjzf|23
1228137|10-13-2022|mjpx|1
1148801|10-13-2022|hx|1
1148801|10-13-2022|hx|1
1232805|10-13-2022|mve|29
1228137|10-13-2022|mxn|1
1228137|10-13-2022|mjp|23
1228137|10-13-2022|cjpn|1
1212728|10-13-2022|mxn|1
1228137|10-13-2022|mjp|23
1228137|10-13-2022|mjp|23
1408483|10-13-2022|cyaf|1
1356168|10-13-2022|mxn|1
1126784|10-13-2022|hb|1
1404708|10-13-2022|hb|1
1404708|10-13-2022|hxn|1
1212208|10-13-2022|hsx|4
1212208|10-13-2022|csx|4
1212208|10-13-2022|csf|4
1323930|10-13-2022|hmag|9
1323930|10-13-2022|z3|30
1323930|10-13-2022|hmag|9
1323930|10-13-2022|hmag|9
1323930|10-13-2022|hmag|9
1323930|10-13-2022|hmag|9
1180427|10-13-2022|mfn|1
1403992|10-13-2022|hx|101
1403992|10-13-2022|hx|1
1403992|10-13-2022|hx|101
1269718|10-13-2022|hjf|1
1269718|10-13-2022|hjg|1
1269718|10-13-2022|hjg|1
1269718|10-13-2022|hjg|1
1269718|10-13-2022|hjzx|1
1269718|10-13-2022|mjnd|101
1269718|10-13-2022|hjf|1
1269718|10-13-2022|mjnd|101
1269718|10-13-2022|hjf|1
1269718|10-13-2022|hjg|1
1364511|10-13-2022|cjf|1
1058180|10-13-2022|mve|22
1058180|10-13-2022|hve|22
1058180|10-13-2022|mven|22
1364511|10-13-2022|mjf|1
1058180|10-13-2022|mve|29
1058180|10-13-2022|hven|29
1058180|10-13-2022|cven|29
1364511|10-13-2022|mjnd|101
1058180|10-13-2022|mxn|1
1058180|10-13-2022|mve|29
1364511|10-13-2022|mjnd|101
1364511|10-13-2022|mjg|1
1147751|10-13-2022|mmyn|1
1147751|10-13-2022|mmyn|1
1426141|10-13-2022|mjpbb|1
1426141|10-13-2022|mjp|23
1426141|10-13-2022|mjpn|1
1426141|10-13-2022|mjp|23
1383256|10-13-2022|hx|101
1349609|10-13-2022|cyag|1
1349609|10-13-2022|cyafn|1
1349609|10-13-2022|hyaf|1
1383783|10-13-2022|cfn|1
1051163|10-13-2022|mmy|1
1051163|10-13-2022|hpbf|1
1051163|10-13-2022|mmy|1
1344290|10-13-2022|mjx|1
1078357|10-13-2022|hve|22
1078357|10-13-2022|hven|22
1078357|10-13-2022|h3|30
1078357|10-13-2022|hven|29
1078357|10-13-2022|cven|29
1078357|10-13-2022|h3|30
1344290|10-13-2022|mjx|1
1344290|10-13-2022|mjx|1
1344290|10-13-2022|mjx|1
1421403|10-13-2022|hve|22
1421403|10-13-2022|hyafn|1
1078357|10-13-2022|mven|29
1426499|10-13-2022|hsci|1
1351312|10-13-2022|mjp|1
1424487|10-13-2022|hjg|1
1424487|10-13-2022|hjg|1
1424487|10-13-2022|hjve|22
1426613|10-13-2022|hjg|1
1096312|10-13-2022|hx|1
1426613|10-13-2022|hjg|1
1338281|10-13-2022|mfn|1
1338281|10-13-2022|mmyn|1
1426613|10-13-2022|hjve|22
1426619|10-13-2022|cjx|1
1426619|10-13-2022|cjf|1
1426619|10-13-2022|cjg|1
1426619|10-13-2022|cjx|1
1426619|10-13-2022|cjx|1
1273421|10-13-2022|mx|1
1393348|10-13-2022|mf|1
1413719|10-13-2022|cjp|23
1084373|10-13-2022|cxn|1
1242982|10-13-2022|mx|1
1242982|10-13-2022|m3|30
1242982|10-13-2022|hfn|1
1242982|10-13-2022|mx|1
1358108|10-13-2022|cjzf|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjp|1
1413719|10-13-2022|mjnd|101
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjp|1
1346047|10-13-2022|cf|1
1346047|10-13-2022|cfn|1
1346047|10-13-2022|cmy|1
1346047|10-13-2022|cfn|1
1413719|10-13-2022|mjnd|101
1413719|10-13-2022|mjnd|101
1413719|10-13-2022|mjnd|101
1358108|10-13-2022|cjp|1
1413719|10-13-2022|mjnd|101
1209155|10-13-2022|mjf|1
1209155|10-13-2022|mjf|1
1413719|10-13-2022|cjp|23
1413719|10-13-2022|cjp|23
1209155|10-13-2022|mjmy|1
1358108|10-13-2022|mjp|1
1358108|10-13-2022|cjp|1
1267245|10-13-2022|mjx|23
1358108|10-13-2022|cjp|1
1209155|10-13-2022|mjzf|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|hjp|1
1209155|10-13-2022|mjzf|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjp|1
1209155|10-13-2022|mjzf|1
1358108|10-13-2022|cjp|1
1358108|10-13-2022|cjxf|1
1209155|10-13-2022|mjzf|1
1358108|10-13-2022|cjve|22
1358108|10-13-2022|cjve|22
1209155|10-13-2022|mjzf|1
1209155|10-13-2022|mjzf|1
1209155|10-13-2022|mjzf|1
1209155|10-13-2022|mjzf|1
1209155|10-13-2022|mjzf|1
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjzf|1
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjp|1
1287297|10-13-2022|cltfn|1
1209155|10-13-2022|mjzf|1
1054004|10-13-2022|mjp|23
1054004|10-13-2022|hb|1
1209155|10-13-2022|mjve|22
1329644|10-13-2022|cjp|1
1329644|10-13-2022|cjzf|1
1162882|10-13-2022|z3|30
1162882|10-13-2022|z3|30
1051423|10-13-2022|mfn|1
1051423|10-13-2022|hx|1
1051423|10-13-2022|hf|1
1372215|10-13-2022|cjp|1
1372215|10-13-2022|cjpbb|1
1372215|10-13-2022|cjpbb|1
1372215|10-13-2022|cjp|1
1323128|10-13-2022|cjf|1
1323128|10-13-2022|cjf|1
1426491|10-13-2022|mos|1
1278668|10-13-2022|mfn|1
1336587|10-13-2022|mfn|1
1060013|10-13-2022|hf|1
1060013|10-13-2022|hf|1
1060013|10-13-2022|hscin|1
1060013|10-13-2022|hve|29
1038415|10-13-2022|mf|1
1060013|10-13-2022|hmy|1
1403453|10-13-2022|mx|1
1268629|10-13-2022|msci|1
1338521|10-13-2022|mx|1
1403453|10-13-2022|mf|1
1098522|10-13-2022|mltfn|1
1098522|10-13-2022|mpbr|1
1098522|10-13-2022|mpbr|1
1060013|10-13-2022|csfn|4
1068126|10-13-2022|cc|1
1033810|10-13-2022|hx|101
1033810|10-13-2022|hb|1
1049148|10-13-2022|h3|30
1049148|10-13-2022|mmyn|1
1294132|10-13-2022|cmy|1
1406784|10-13-2022|mos|1
1343192|10-13-2022|mjf|1
1406784|10-13-2022|mos|1
1343192|10-13-2022|mjf|1
1343192|10-13-2022|mjf|1
1343192|10-13-2022|mjf|1
1343192|10-13-2022|mjf|1
1343192|10-13-2022|mjf|1
1165270|10-13-2022|hf|1
1390526|10-13-2022|cjp|1
1390526|10-13-2022|cjp|1
1390526|10-13-2022|mjnd|101
1074337|10-13-2022|hpbmy|1
1133618|10-13-2022|hmag|9
1133618|10-13-2022|hmag|9
1119298|10-13-2022|h3|30
1426618|10-13-2022|cx|1
1426618|10-13-2022|cjx|1
1426618|10-13-2022|cjpx|1
1426618|10-13-2022|cjf|1
1426618|10-13-2022|cjf|1
1426618|10-13-2022|cjx|1
1165819|10-13-2022|mven|22
1165819|10-13-2022|mven|22
1165819|10-13-2022|hxn|1
1324549|10-13-2022|cx|1
1230337|10-13-2022|cxn|1
1164977|10-13-2022|hve|29
1164977|10-13-2022|mven|37
1164977|10-13-2022|hbn|1
1377502|10-13-2022|cjx|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjex|1
1377502|10-13-2022|cjex|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1112731|10-13-2022|cb|1
1112731|10-13-2022|c3|30
1377502|10-13-2022|cjf|1
1365881|10-13-2022|mjp|1
1377502|10-13-2022|cjx|1
1377502|10-13-2022|cjx|1
1377502|10-13-2022|cjx|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjmy|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1377502|10-13-2022|cjp|1
1365881|10-13-2022|mjp|1
1365881|10-13-2022|mjnd|101
1397196|10-13-2022|mltfn|1
1426620|10-13-2022|cef|1
1426620|10-13-2022|cjex|1
1257990|10-13-2022|cx|1
1257990|10-13-2022|cx|1
1257990|10-13-2022|cx|1
1257990|10-13-2022|cx|1
1004165|10-13-2022|mx|1
1004165|10-13-2022|mx|1
1181264|10-13-2022|mve|29
1200554|10-13-2022|mmag|9
1200554|10-13-2022|hx|1
1200554|10-13-2022|mmag|9
1200554|10-13-2022|mmag|9
1200554|10-13-2022|mmag|9
1009778|10-13-2022|cf|1
1009778|10-13-2022|cmy|1
1321694|10-13-2022|hf|1
1321564|10-13-2022|hjzxn|1
1321564|10-13-2022|mjzx|1
1321564|10-13-2022|mjzxn|1
1321564|10-13-2022|mjzxn|1
1321564|10-13-2022|mjzxn|1
1321564|10-13-2022|mjzxn|1
1321564|10-13-2022|mjzxn|1
1321564|10-13-2022|mjzfn|1
1054029|10-13-2022|cx|1
1321564|10-13-2022|mjzfn|1
1321564|10-13-2022|mjzfn|1
1321564|10-13-2022|mjp|1
1321564|10-13-2022|mjxn|1
1321564|10-13-2022|cjx|1
1321564|10-13-2022|mjx|1
1195600|10-13-2022|hmy|1
1399026|10-13-2022|cjx|1
1347355|10-13-2022|cf|1
1347355|10-13-2022|cfn|1
1347355|10-13-2022|cscin|1
1347355|10-13-2022|csci|1
1347355|10-13-2022|cfn|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|mjx|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjf|1
1399026|10-13-2022|cjf|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjp|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1399026|10-13-2022|cjx|1
1031154|10-13-2022|mscin|1
1321564|10-13-2022|mjx|23
1329905|10-13-2022|msf|4
1329905|10-13-2022|hsf|4
1329905|10-13-2022|m3|30
1329905|10-13-2022|hsci|1
1329905|10-13-2022|msf|4
1330883|10-13-2022|mx|1
1330883|10-13-2022|m3|30
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjnd|101
1345914|10-13-2022|hjnd|101
1345914|10-13-2022|hjnd|101
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjnd|101
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1342833|10-13-2022|mf|1
1345914|10-13-2022|hjfn|1
1345914|10-13-2022|hjfn|1
1345914|10-13-2022|hjmyn|1
1345914|10-13-2022|hjfn|1
1345914|10-13-2022|hjmyn|1
1345914|10-13-2022|hjsfn|36
1345914|10-13-2022|hjsfn|36
1345914|10-13-2022|hjsfn|36
1345914|10-13-2022|hjsfn|36
1416058|10-13-2022|mjzx|1
1416058|10-13-2022|mjx|1
1416058|10-13-2022|mjb|1
1345914|10-13-2022|hjp|23
1345914|10-13-2022|hjx|23
1345914|10-13-2022|hjzx|1
1345914|10-13-2022|hjp|23
1345914|10-13-2022|hjzx|1
1345914|10-13-2022|hjzx|1
1345914|10-13-2022|hjzx|1
1345914|10-13-2022|hjzx|1
1345914|10-13-2022|hjp|23
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|mjzf|23
1345914|10-13-2022|hjx|23
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hve|22
1345914|10-13-2022|hvx|122
1345914|10-13-2022|mjve|22
1345914|10-13-2022|hve|22
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hvx|122
1345914|10-13-2022|hjg|1
1345914|10-13-2022|hjp|23
1345914|10-13-2022|hjf|1
1345914|10-13-2022|hjg|1
1345914|10-13-2022|hjg|1
1351642|10-13-2022|cjf|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjld|31
1345914|10-13-2022|hjfn|1
1345914|10-13-2022|hjld|31
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjxn|1
1345914|10-13-2022|hjx|1
1345914|10-13-2022|hjpn|1
1345914|10-13-2022|hjx|1
1369248|10-13-2022|msx|4
1390347|10-13-2022|hjve|22
1390347|10-13-2022|hjve|22
1390347|10-13-2022|hjve|22
1390347|10-13-2022|hjve|22
1369248|10-13-2022|msx|104
1286985|10-13-2022|cf|1
1280546|10-13-2022|mven|22
1247599|10-13-2022|mve|29
1425885|10-13-2022|mjnd|101
1425885|10-13-2022|mjp|1
1425885|10-13-2022|mjzf|1
1425885|10-13-2022|mjnd|101
1355183|10-13-2022|cfn|1
1355183|10-13-2022|c3|30
1424966|10-13-2022|hjx|1
1009864|10-13-2022|mb|1
1256435|10-13-2022|hyaf|1
1419984|10-13-2022|cjx|1
1419984|10-13-2022|cjg|1
1370225|10-13-2022|mjp|23
1419984|10-13-2022|mjg|1
1419984|10-13-2022|cjg|1
1403280|10-13-2022|cxn|1
1419984|10-13-2022|cjp|101
1419984|10-13-2022|cjwf|1
1419984|10-13-2022|cjwf|1
1419984|10-13-2022|cjg|1
1419984|10-13-2022|cjp|1
1419984|10-13-2022|cjp|1
1419984|10-13-2022|cjp|1
1419984|10-13-2022|cjp|1
1419984|10-13-2022|cjp|1
1208484|10-13-2022|cmy|1
1208484|10-13-2022|cmy|1
1096296|10-13-2022|hfn|1
1262830|10-13-2022|hjsf|4
1391111|10-13-2022|cjve|37
1391111|10-13-2022|mjzx|1
1391111|10-13-2022|mjx|1
1391111|10-13-2022|mjp|1
1391111|10-13-2022|mjve|22
1391111|10-13-2022|mjp|1
1391111|10-13-2022|mjp|1
1391111|10-13-2022|mjx|1
1391111|10-13-2022|mjx|1
1391111|10-13-2022|mjp|1
1391111|10-13-2022|mjx|1
1391111|10-13-2022|mjve|22
1391111|10-13-2022|mjpbb|1
1391111|10-13-2022|mjzx|1
1262830|10-13-2022|hf|1
1262830|10-13-2022|hf|1
1262830|10-13-2022|hf|1
1262830|10-13-2022|hbn|1
1174292|10-13-2022|mfn|1
1174292|10-13-2022|mf|1
1174292|10-13-2022|mfn|1
1174292|10-13-2022|mmyn|1
1174292|10-13-2022|hmy|1
1174292|10-13-2022|hfn|1
1174292|10-13-2022|hfn|1
1099009|10-13-2022|cx|1
1099009|10-13-2022|cjg|1
1367753|10-13-2022|cx|1
1367753|10-13-2022|hf|1
1250932|10-13-2022|mvx|22
1250932|10-13-2022|mvx|29
1250932|10-13-2022|mvx|22
1250932|10-13-2022|mvx|22
1175551|10-13-2022|hven|22
1175551|10-13-2022|mven|29
1175551|10-13-2022|hf|1
1250932|10-13-2022|mvx|22
1250932|10-13-2022|mve|29
1270013|10-13-2022|hmyn|1
1356163|10-13-2022|cjld|31
1356163|10-13-2022|cjf|1
1356163|10-13-2022|cjf|1
1356163|10-13-2022|cjx|1
1356163|10-13-2022|cjf|1
1356163|10-13-2022|cjf|1
1356163|10-13-2022|cjx|1
1356163|10-13-2022|cjx|1
1020638|10-13-2022|cx|1
1020638|10-13-2022|cx|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjk|7
1426621|10-13-2022|mx|1
1413474|10-13-2022|mjp|1
1267359|10-13-2022|hf|1
1413474|10-13-2022|mjk|7
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1374542|10-13-2022|myaf|1
1374542|10-13-2022|mwx|101
1374542|10-13-2022|mwx|1
1374542|10-13-2022|mx|1
1374542|10-13-2022|mx|1
1374542|10-13-2022|mx|1
1374542|10-13-2022|mx|1
1374542|10-13-2022|mx|1
1426627|10-13-2022|mltfn|1
1426627|10-13-2022|mltfn|1
1426627|10-13-2022|mscin|1
1106537|10-13-2022|cjf|1
1327738|10-13-2022|mc|1
1221969|10-13-2022|zjx|23
1221969|10-13-2022|cjx|23
1221969|10-13-2022|cjzf|23
1221969|10-13-2022|cjp|23
1327738|10-13-2022|mf|1
1327738|10-13-2022|mx|1
1327738|10-13-2022|msci|1
1327738|10-13-2022|msci|1
1221969|10-13-2022|cjp|23
1221969|10-13-2022|zjzf|23
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1413474|10-13-2022|mjp|1
1221969|10-13-2022|cjp|23
1221969|10-13-2022|cjzf|23
1221969|10-13-2022|cjx|23
1221969|10-13-2022|cjp|1
1221969|10-13-2022|cjp|1
1221969|10-13-2022|cjp|1
1221969|10-13-2022|cjpbb|1
1221969|10-13-2022|cjve|22
1426622|10-13-2022|mjf|1
1292867|10-13-2022|cmag|9
1292867|10-13-2022|cmag|9
1292867|10-13-2022|cmag|9
1292867|10-13-2022|cmag|9
1292867|10-13-2022|cpbf|1
1292867|10-13-2022|c3|30
1292867|10-13-2022|mf|1
1292867|10-13-2022|cjzfn|1
1292867|10-13-2022|hjp|23
1380574|10-13-2022|hmyn|1
1380574|10-13-2022|mx|1
1380574|10-13-2022|hve|29
1380574|10-13-2022|cven|29
1383300|10-13-2022|cf|1
1364812|10-13-2022|mjf|1
1364812|10-13-2022|mjf|1
1364812|10-13-2022|mxn|1
1039945|10-13-2022|mven|22
1268660|10-13-2022|mx|1
1268660|10-13-2022|hxn|1
1268660|10-13-2022|mx|1
1268660|10-13-2022|hf|101
1060688|10-13-2022|mxn|1
1050049|10-13-2022|mx|1
1268120|10-13-2022|hmag|9
1268120|10-13-2022|hmag|9
1268120|10-13-2022|hmag|9
1351149|10-13-2022|mpbmy|1
1406215|10-13-2022|hjnd|101
1406215|10-13-2022|hjb|1
1406215|10-13-2022|hjb|1
1406215|10-13-2022|hjx|1
1406215|10-13-2022|hjzf|1
1406215|10-13-2022|hjb|1
1406215|10-13-2022|hjx|1
1406215|10-13-2022|hjf|1
1101271|10-13-2022|hjcx|1
1421815|10-13-2022|hg|41
1421815|10-13-2022|cjpl|1
1421815|10-13-2022|hjzf|1
1421815|10-13-2022|hjzf|1
1421815|10-13-2022|hjsf|36
1154321|10-13-2022|cx|1
1154321|10-13-2022|cx|1
1373081|10-13-2022|cjf|1
1373081|10-13-2022|cjf|1
1208043|10-13-2022|hjp|1
1095880|10-13-2022|mmy|1
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjf|1
1348759|10-13-2022|hjb|1
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjmy|1
1422198|10-13-2022|cjf|1
1208043|10-13-2022|hjg|1
1208043|10-13-2022|hjf|1
1422198|10-13-2022|cjf|1
1208043|10-13-2022|hjf|1
1422198|10-13-2022|cjf|1
1422198|10-13-2022|hjve|22
1422198|10-13-2022|cjf|1
1422198|10-13-2022|cjve|22
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjf|1
1422198|10-13-2022|cjf|1
1422198|10-13-2022|mjf|1
1422198|10-13-2022|cjf|1
1422198|10-13-2022|cjf|1
1422198|10-13-2022|cjf|1
1005105|10-13-2022|cf|1
1208043|10-13-2022|hjf|1
1386814|10-13-2022|mx|1
1386814|10-13-2022|cve|29
1422198|10-13-2022|cjf|1
1422198|10-13-2022|cjf|1
1422198|10-13-2022|mjfn|1
1208043|10-13-2022|hjf|1
1422198|10-13-2022|cjf|1
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjpbb|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjpn|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjp|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjf|1
1208043|10-13-2022|hjzf|1
1208043|10-13-2022|hjf|1
1050942|10-13-2022|zg|41
1255034|10-13-2022|hmyn|1
1255034|10-13-2022|hf|1
1373254|10-13-2022|c3|30
1425623|10-13-2022|mfn|1
1033999|10-13-2022|c3|30
1033999|10-13-2022|cjf|1
1033999|10-13-2022|cjf|1
1412930|10-13-2022|hjp|1
1412930|10-13-2022|hjp|1
1412930|10-13-2022|hjp|1
1412930|10-13-2022|hjp|1
1412930|10-13-2022|hjp|1
1412930|10-13-2022|hjg|1
1231150|10-13-2022|cjg|1
1231150|10-13-2022|cjg|1
1231150|10-13-2022|cjg|1
1231150|10-13-2022|cjg|1
1231150|10-13-2022|cjg|1
1412929|10-13-2022|cjf|1
1412929|10-13-2022|hjg|1
1425739|10-13-2022|myag|1
1231150|10-13-2022|cjg|1
1425739|10-13-2022|myag|1
1002563|10-13-2022|hx|1
1412930|10-13-2022|hjwf|1
1231150|10-13-2022|cjf|1
1231150|10-13-2022|cjf|1
1231150|10-13-2022|cjg|1
1412930|10-13-2022|hjzx|1
1412930|10-13-2022|hjzx|1
1412930|10-13-2022|hjzx|1
1412930|10-13-2022|hjp|1
1249982|10-13-2022|cjb|1
1199563|10-13-2022|cf|1
1426625|10-13-2022|mfn|1
1426625|10-13-2022|mb|1
1426625|10-13-2022|mx|1
1426625|10-13-2022|mx|1
1096578|10-13-2022|msf|4
1071778|10-13-2022|csf|4
1071778|10-13-2022|csf|4
1247171|10-13-2022|hjve|22
1179336|10-13-2022|hxn|1
1399596|10-13-2022|mbn|1
1399596|10-13-2022|h3|30
1399596|10-13-2022|hxn|1
1005773|10-13-2022|mxn|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hjx|1
1422453|10-13-2022|hjp|1
1422453|10-13-2022|hjsx|4
1422453|10-13-2022|mve|22
1158492|10-13-2022|hjx|1
1354159|10-13-2022|cjf|1
1158492|10-13-2022|hx|1
1158492|10-13-2022|hf|1
1291403|10-13-2022|mpbsc|1
1354159|10-13-2022|cjf|1
1291403|10-13-2022|mf|1
1291403|10-13-2022|msci|1
1158492|10-13-2022|hjfn|1
1158492|10-13-2022|hsci|1
1158492|10-13-2022|hf|1
1158492|10-13-2022|hx|1
1012826|10-13-2022|hfn|1
1360590|10-13-2022|hf|1
1422454|10-13-2022|hjf|1
1422454|10-13-2022|hjf|1
1422454|10-13-2022|hjf|1
1115889|10-13-2022|mb|1
1173631|10-13-2022|hxn|1
1115889|10-13-2022|cve|29
1115889|10-13-2022|mjp|1
1115889|10-13-2022|mjp|1
1173631|10-13-2022|hx|1
1288341|10-13-2022|cjpn|1
1288341|10-13-2022|cjp|1
1288341|10-13-2022|cf|1
1288341|10-13-2022|cjk|7
1288341|10-13-2022|cjp|1
1048110|10-13-2022|mx|1
1048110|10-13-2022|mfn|1
1288341|10-13-2022|cjp|1
1288341|10-13-2022|cjp|1
1288341|10-13-2022|cjp|1
1288341|10-13-2022|hjp|1
1288341|10-13-2022|cjpn|1
1288341|10-13-2022|cjp|1
1288341|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1401053|10-13-2022|cjp|1
1378442|10-13-2022|cf|1
1052538|10-13-2022|cmyn|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjfn|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjpn|1
1426634|10-13-2022|hjzf|1
1426634|10-13-2022|hjzf|1
1426634|10-13-2022|hjzf|1
1401432|10-13-2022|cjef|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjf|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|hjp|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjf|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjp|1
1401432|10-13-2022|cjpn|1
1401432|10-13-2022|cjf|1
1134404|10-13-2022|mve|22
1134404|10-13-2022|mve|22
1134404|10-13-2022|mve|22
